Name,City,Address,Phone,Rating,Price,Photo Urls
Hotel Niles, Alturas,"304 S Main St, Alturas, CA 96101, United States",(530) 233-3773,4.5,116,https://lh3.googleusercontent.com/p/AF1QipOw9VNUxmR-_KQNL3zpL-rVw80eMt3tSsu6XeMM=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNjXpSnK70sCQJ7Y9IbSN6Ve9AbQ3Tea_Y_PUfJ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPZMx9YaPvARKe-8V5hiRnX3QdjbRZE8fmQa5kg=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPs4H_Th3EL8F9w5oxqm7pBA43hmU3X8F0sdxt7=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNIpV6Od9dCKPz7jjyhT0uvzR3yw-DYKJpkS2l5=s1600-w400
Best Western Trailside Inn, Alturas,"343 N Main St, Alturas, CA 96101, United States",(530) 233-4111,3.7,172,https://lh3.googleusercontent.com/p/AF1QipMxxtgt8WW2ha0UmkbyY-Kh4gEzfyH3Lxw915Ee=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOPuoPsxl1B8OxzVIfHWXRWzJpq8VJ2Fh-i0CA-=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPFKUMuX9hCC13Facjo0T02cIjnM9Tv5h0D5h_Z=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOxxxYU7tFyyNDXLR_-8yOwA8XaUlIxW8RDzvWX=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOMT_Ljn38ThlaLFPfZa40T2I5X2s7cMXtnnmgk=s1600-w400
Super 8 Alturas, Alturas,"511 N Main St, Alturas, CA 96101, United States",(530) 233-3545,3.5,196,https://lh3.googleusercontent.com/p/AF1QipNwzCFftyMFKFhER8lK1GK9G628Cifs46EZR53W=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPwQ2IW-J0iqmDsAeqQRsPVMrOLF4t6ABcrIEjC=s1600-w338 https://lh3.googleusercontent.com/p/AF1QipP7Dl8pTajLf2pVWebnTP54Gy_d-b-XeyTS7pYH=s1600-w338 https://lh3.googleusercontent.com/p/AF1QipNu8rgvc_f_mYw3JpUj-ZFEUcWkePRyGH2pu5VR=s1600-w338 https://lh3.googleusercontent.com/p/AF1QipNznxOW1XTHgI-kZ8Nv12Qx2TqK-kM4zfK5N5ma=s1600-w400
Rim Rock Motel, HC1 Box 2900,"22760 Hwy 395 N, HC1 Box 2900, Alturas, CA 96101, United States",(530) 233-5455,4.5,129,https://lh3.googleusercontent.com/p/AF1QipPTLowV4aMhODV0xaQ6vvd_-sSoWwsDNNWm23nw=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO-X7p0GoDn-pDZpaYPW48w92po1reGfhuCjBwj=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMXgkoQZXuovIYZLa7Ik6TmTgPcgK_mRohVt2xk=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPAURiIUWJV3HxBBqLMeRQEOOjGgKFfhED7XwvA=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNKzoR0Tg6d28I3VyGWTXpJfQHJVy9259QNjj-t=s1600-w400
Hacienda Motel, Alturas,"201 E 12th St, Alturas, CA 96101, United States",(530) 233-3459,4.3,178,https://lh3.googleusercontent.com/p/AF1QipPhmoEOL8pHg7LBwAvPmlDR4Yf7GmveBhZOLHng=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOvg9LcwAyYDbZgHAqG5nl2p3VFcnf7f503l_AD=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMjjUT2khSFgxiKKkUZOL9x3e-r21gCiT5En69Q=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPOONOwlHZKn_2Aq1yUtm7MbH3MgOGbr08YAhKE=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMGSWgd5YM59rqRf_3kAbdREfGy9jf2mClMta59=s1600-w400
DoubleTree by Hilton Hotel & Spa Napa Valley - American Canyon, American Canyon,"3600 Broadway St, American Canyon, CA 94503, United States",(707) 674-2100,4.1,109,https://lh3.googleusercontent.com/p/AF1QipMJ19wK11ZnpHc5cGGg-a6DcdN0pA4mpXzAUhdb=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM77DS13JqlfoXdCCDBeNmjCzQsonZFHkeq4-dh=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMtMKf4W7Y_sfYIwAPVyfoNce5yV7IMOstDtjAU=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPqjlCka4JU_xOtJqT5qIavoMIdy7VeDsXZhT6s=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNzMCvG1xuCBXLtJlaFgb_7oH_dmUyFxR0ABhBT=s1600-w400
Fairfield Inn & Suites by Marriott Napa American Canyon, American Canyon,"3800 CA-29, American Canyon, CA 94503, United States",(707) 643-3800,4.1,165,https://lh3.googleusercontent.com/p/AF1QipOntrEX08ASN-MalAsu8aBQomQeTnyhROdpfUjl=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMWLX4yYBWXFeoJt-dX-W-eHHE3pjS9_FmamAI_=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipODF-pLbnlU9_Vx__keW1-TIIw1T2rgNpesLkk-=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO86JH45jg7dH79jnLg7R1R3pxKhCn_LyDahqCJ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO_CMNTUGuOYiLZdQCxU-KsCPjClHJGD-JV6UU9=s1600-w400
Holiday Inn Express & Suites Napa Valley-American Canyon, American Canyon,"5001 Main St, American Canyon, CA 94503, United States",(707) 552-8100,4.2,101,https://lh3.googleusercontent.com/p/AF1QipMoVzGGjiQJMAoKWt8WFghrNP2f0hRSOo4ktPk6=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPv9Sbkj-iyTzsonINdHiNBKH7RK8Mi56OB-_84=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPcOcS79qIFFG8Q-ocs23e-Yq-jmR9RRxdosmLG=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPtA8b2dL-lxxyJVFwZSlnLqNgPd1BaGJ7NQnGQ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMoBKdofTXi7XxmAUO7Pkqf94g_DNU0c3XW8NV_=s1600-w400
SpringHill Suites by Marriott Napa Valley, Napa,"101 Gateway Rd E, Napa, CA 94558, United States",(707) 253-1900,4.3,125,https://lh3.googleusercontent.com/p/AF1QipPCv6cDe0Ukz3duIgvKcgeGDMlAGT9LwbYfHP_N=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPy-n0twg9lafG--U1WD0awFC6Xx8_H1e_XSzmn=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMbyKom9hS22fhQotqgoOTym1KkUXzYXtVkzTXh=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMWQK38-2DSpliTv5Eb2wwvu1uj5kCviMZhq6DO=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOcvtX1xYP6w__UgMHMWX4Y_ySDYTrhaZgx9FOe=s1600-w400
Courtyard by Marriott Vallejo Napa Valley, Vallejo,"1000 Fairgrounds Dr, Vallejo, CA 94589, United States",(707) 644-1200,4,186,https://lh3.googleusercontent.com/p/AF1QipNiVVjGYLh0nNCuB2mRpxC4Dw1NxM0_qbUt6_n5=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMXEl7scWP9T2jkGUi3m3jpWqsdPpRSKnQqKpVQ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN28AYShu0Xb7GzvqAmpAYiCxgp86xSvjByVq5x=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOzedHADcBi4Yi-SK7deHw-vy0qpbJHpaDETXbZ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPxPREyC-_ZodO5h6SnPFSUAXQw1IEDqxfG45jO=s1600-w400
Staybridge Suites Anaheim-Resort Area, Anaheim,"1855 S Manchester Ave, Anaheim, CA 92802, United States",(714) 748-7700,4.4,160,https://lh3.googleusercontent.com/p/AF1QipOwljieBWZ3CEjlI75sXwqgUo2UU4bHTVXuUJZ1=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOKz52go5hZjpg820bBGclkM3vhkY5NQoPOKGSo=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOYdn1sTQ7_Z8pIUs4inq-dCd9yGGacHIICY7tE=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMEnFp7KQQOdHflfiAAwHb67GNpARpeQv1pcx-d=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP-_frYl4IgBBKprF2zdGj5b4Vp4glDVT10oU7z=s1600-w400
Red Lion Hotel Anaheim Resort, Anaheim,"1850 S Harbor Blvd, Anaheim, CA 92802, United States",(714) 750-2801,3.8,171,https://lh3.googleusercontent.com/p/AF1QipNHeoYmbFtNyQl37lsNQN9Aqys4RTOmYFC85Nco=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNCVRdzQ5xFzaEvfwm1g3omcA0j2rOJRrYYiUp3=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPfL_N1-AnkgcIS0qx3-Fk4wG7HsIVuqzvl0Eym=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMSdP9aozABtufhXoyoE2KXmTBDYyo7p4zOVErz=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN-JZkNa_aMddFN6VYxEdUzTXDg5vDGZcL7ePsQ=s1600-w400
Hotel Indigo Anaheim, Anaheim,"435 W Katella Ave, Anaheim, CA 92802, United States",(714) 772-7755,4.4,168,https://lh3.googleusercontent.com/p/AF1QipPbPB4Pmv4TMtzzSzcx48MCdh6aqWyFhQS7gVfb=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOSKzkMyLxo1QQzoQcoY7gvooqbCfWGaOKLNkzC=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPrSezrbawkTiC-SNszstV50OntkaO0Gw9yrren=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPMtVugPztYpX5FBG1SVH2kjioqNrLmMPfUvqeR=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMI2wWUSOFcXA5iDg90JXq65I-IxRZZRkcayqVE=s1600-w400
Ayres Hotel Anaheim, Anaheim,"2550 E Katella Ave, Anaheim, CA 92806, United States",(714) 634-2106,4.5,111,https://lh3.googleusercontent.com/p/AF1QipP_lDE-LAY4EBqpDpIl09AYSs1PQ3sd02bURSHZ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNT0OCfo7cJnezQLbymypfJX9YOBbpoxQmGIy2W=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN-O5VBzgLxoEOlQbovzSWwQ4iPwcfxQgNOwcMI=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMAWSVr9IVCHH7INUIs5tJUZtLsZKwvAc9Rj0yu=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO59RXe-CKHzlpGuMudG9ERicjyXZEjeNXCpop9=s1600-w400
Anaheim Majestic Garden Hotel, Anaheim,"900 Disneyland Dr, Anaheim, CA 92802, United States",(714) 778-1700,4,151,https://lh3.googleusercontent.com/p/AF1QipM8f6JQVB5CyBUCpIwS1XRuqjLj9OprYXbmq4tN=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO_pEoUqpxTU3iRW_9dIEEk1tVEZLis3Dbil3lZ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOSGshjnr0o9aFdec-jTbbF9IIVb-1fQDKFG_f6=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPeZnQqD4BXPjTuHPAeIACVNXtHsY5L7SoaMfwm=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNGJtYG8DU0XPVCyFb0plcHw7b3AXQsPymJuQjv=s1600-w400
Fairfield Inn by Marriott Anaheim Hills Orange County, Anaheim,"201 N Via Cortez, Anaheim, CA 92807, United States",(714) 921-1100,3.9,152,https://lh3.googleusercontent.com/p/AF1QipNRs6emzqOduMf6suDLOhU1gZPWiVxgL1RE0RiB=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPdtZn0n9lWUvW8p4z10uvbkPEHTJ7IGaDj5DP_=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNqQt70crFFhYd2Rk_Qymp7cjq5wZrzLg5jrODQ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOr6Bn4q1s9SsG49xchqtXPnsOqjjo_97TGoPsi=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNgGp3VEqrJ7nNeF47oedzaImeea09SshOEWGVF=s1600-w400
Residence Inn by Marriott Anaheim Hills Yorba Linda, Anaheim,"125 S Festival Dr, Anaheim, CA 92808, United States",(714) 974-8880,4.2,154,https://lh3.googleusercontent.com/p/AF1QipPbGxVqqYdBUY5R1VokFaQRW5AV1ybSMB3hN1N8=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM3eKy9K4vqcuvLCBkDltoFJraZXk8TogdZSANQ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOYKaHG3fFQXxvCHTEwxzTJ-bx6SO_fv-M1MQsH=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPYX0cFqkvPkvXRk-1Y8LmOeedMO-fRMykDDChH=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMmhgx4lPhi7D2GGuNq3pnbktQ8sgNQvnpZx_u3=s1600-w400
Extended Stay America - Orange County - Anaheim Hills, Anaheim,"1031 N. Pacificenter Drive, Anaheim, CA 92806, United States",(714) 630-4006,3.2,191,https://lh3.googleusercontent.com/p/AF1QipOvvx_lCRelzJyD-J7AGJ54u4Myys5aS8dZqwMp=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMQtbZqplXGfC2NVYYV9cZl4tN0wkh1k_LRHYkm=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM8jhjOoIxaO589TxMq7AFrnf84SIs7_JcvCT7H=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOw7ZP7GRKdCyfKb8EDQIm1ipJVHSbJnuNIv1yB=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMCmVY_FGFLLbLqiw59VAJ48YMgLno5SLXBW0za=s1600-w400
Anaheim Hills Inn and Suites, Anaheim,"5710 East La Palma Ave, Anaheim, CA 92807, United States",(714) 779-0252,3.3,193,https://lh3.googleusercontent.com/p/AF1QipPFXGID0C5sSSiqczWoW5Rj1fdN2Lm9kbtV4aMa=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMTaQpLvQ-N0wmmBXY65bI5jrx3uUbnWG2Uk1e_=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPUzSrSACJxUu1csjzG039OIZED_Z3Rp36IYOhT=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMHL7KhbZEsoIW2refHWqGVGQXHE2gTVCwyL_PG=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPY6nJdEOLooqK4GmHk77I2As_bO5UIxxt6d2wv=s1600-w400
Ayres Suites Yorba Linda, Yorba Linda,"22677 Oakcrest Cir, Yorba Linda, CA 92887, United States",(714) 921-8688,4.4,178,https://lh3.googleusercontent.com/p/AF1QipOX2OiKwoeQ1xRuBEcIivgT5RHdNdI3dOFOalgr=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNUmNC_KEpY6Mkf_abJFW-Pz4BZIMyRcg2E7OYp=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO2yTa12rhiyr042S1isVamGx8Eav-sAIkbbY9v=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMw6IiEyNpbcKyFBG-vPuEvPy9YfW4QrJglMgJ2=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOrfqfbfoBvkF_riCZIWqqMK1I0AaetXvAz1LlZ=s1600-w400
Best Western Anderson Inn, Anderson,"2688 Gateway Dr, Anderson, CA 96007, United States",(530) 365-2753,4.1,116,https://lh3.googleusercontent.com/p/AF1QipPDSFAJq8Mpzfl07uIYxfikknwSNxL7ZXDbJAZb=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPnkCpQiHGCxA4R4ML2XVs__YNM40A4LVM0XYjF=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNLlmv19nlLrEhY2rQr-17ROdzkFGaVqBjHhgpU=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPnCf-YFUaUy4H9dx_w2wv-vXHG_gopTZZmREoI=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNRSJhQ2w63y64KJ2hq-Gvu6DTJJbE6tMlc5JnT=s1600-w400
Gaia Hotel and Spa, Anderson,"4125 Riverside Pl, Anderson, CA 96007, United States",(530) 365-7077,4,103,https://lh3.googleusercontent.com/p/AF1QipOVWxjdb9iYWj75K8sH6LvG2sDYvfXyNJQ6UrlB=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMl3eog7tmeh_ugX14LCh-IacaDHDPfTvQKAnPU=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOfhIqtFA2nFQsLyXmMlL1PuZR7OAxl74wbbydt=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOLvPXShKHRQy8eeKGtORgeGmIV_dOajB2Luoc=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMCe5bGB4oiwjUS0GerU9XpkqtYNGeEJvvHqcVT=s1600-w400
Baymont Inn & Suites Anderson, Anderson,"2040 Factory Outlets Dr, Anderson, CA 96007, United States",(530) 365-6100,3.4,104,https://lh3.googleusercontent.com/p/AF1QipPA4hIi054OtvjRbsY670IlShzCHcAoMO1kX5jO=s1600-w338 https://lh3.googleusercontent.com/p/AF1QipNQl6T7JlwvUnIRdR9hvkb_dD-pRbZdVP4FUpvM=s1600-w338 https://lh3.googleusercontent.com/p/AF1QipM5o0nHgXAO5iRLZGOxUjfcIDN6Tk_WndLahvx2=s1600-w338 https://lh3.googleusercontent.com/p/AF1QipPSXNgqmtdmPEwqu0yHvyz-YDkqE04H5bpAdBxo=s1600-w338 https://lh3.googleusercontent.com/p/AF1QipNXRKNd1sIk_0mb9222-0O9IbXaQ-sSkQop4QKt=s1600-w338
Motel 6 Anderson - Redding Airport, Anderson,"2861 Mcmurray Dr, Anderson, CA 96007, United States",(530) 365-2566,3.5,156,https://lh3.googleusercontent.com/p/AF1QipPw5m9HcSR4b5fxyVvUAzN_SoEVBRUnJ5dvGHUG=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO0ReOij1RUDOyCR1Tbx5vYCR5kg-XEojmqtvU2=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNm44bsbyccfwxxXl0m8iGVm5JgHxb_skayGH5_=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPRZ3VHjNjL8tNxP3X_uspiFb3RCJWcXnkvc-8c=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM6lNn0ZqKG905K8hhLHvmWJHqNRKWXg02guTfF=s1600-w400
Travelers Motel, Cottonwood,"3910 Main St, Cottonwood, CA 96022, United States",(530) 347-3003,4.5,115,https://lh3.googleusercontent.com/p/AF1QipNYJgIpT3I6YJvZMDiCPRH6WkeD87cJTEaW9wzy=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNPTi0pDqTn1EFxGX1AxTgfR6lkLAKSawDFfko4=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMYCwLYbuGzKEYNjrmrYRZexxeCltPJ4ynJwLGl=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP3s-iyvipRonDAKJU1uQ4u2UiJ6khtqikz6pkU=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNCN3P-lXsW2kT_zBYnNY8X7hsPIBCW1mCXNqE3=s1600-w400
Best Western Cedar Inn & Suites, Angels Camp,"444 S Main St, Angels Camp, CA 95222, United States",(209) 736-4000,4.2,103,https://lh3.googleusercontent.com/p/AF1QipPj_oZ8Is2FrOVm3Zi8PzdFS2BjryxonjflGTzi=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN2wK6m46lZJYLyF_66oMO2BO_5NHvMpGJHriuB=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPyxpG33xc13gj9DTnq2wzzdmiB3Ek-l4chG89y=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOIaArDd084UlB1cCjTZ2Zh5tc066jKRgSR-6Tj=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP5YZu9hRSM6qOaPAnC7wHhigSNo5DkOS09cFTA=s1600-w400
Travelodge Angels Camp CA, Angels Camp,"600 N Main St, Angels Camp, CA 95221, United States",(209) 736-5004,4.1,144,https://lh3.googleusercontent.com/p/AF1QipN_F2qKNtveC_wH5HHVNt9sUQ7WkS3MW-Zwx_7i=s1600-w338 https://lh3.googleusercontent.com/p/AF1QipMMb_h6adJipxW57MVFZDaEtyHTIW96DjylPdqs=s1600-w338 https://lh3.googleusercontent.com/p/AF1QipOmQECGtvnCla6QN1nPk4092WMCoVw33t-Jfsq9=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMoviIZYV284vMEWCyTeEiRlFNuJPA2g0rcKDw2=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMsPTQnwdiGczmWTevZD7AqztZn4mYrAPc9fauG=s1600-w338
WorldMark Angels Camp, Angels Camp,"123 Selkirk Ranch Rd, Angels Camp, CA 95222, United States",(209) 736-9549,4.5,110,https://lh3.googleusercontent.com/p/AF1QipOXmzbYGlcqZkiP1G8uELucx1y5cG1vDBrnmkxP=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMGS3kXOtscK2MRGRiPRmbGNcmv3R_qeo5-7GQn=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNVO5i8aHOFeP8g38Jo-rtTY5OWF_kIJXWVqXRV=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMvd3g22CWNsGGeHigBDCJQaa7piY1WXn7dQdoi=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNZE-ZKvgv5i3WeWOyFHIlbmtSMGUiEToXtyZeB=s1600-w400
Jumping Frog Motel Angels Camp, Angels Camp,"330 Murphys Grade Rd, Angels Camp, CA 95222, United States",(209) 736-2191,3.9,179,https://lh3.googleusercontent.com/p/AF1QipMMFmplKoKB6KwM5GhgZ92yGV8eItEJQ_GXEZG_=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPPepcBgwYSkLr-GqdD2jm9Hrs8ApdETz1gGQ7r=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNuBa7o9Dae01Vx5nCWb4AAIStOvH19kzjyMgE=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPX5cTahTI-jZfptU4sWuoRHDSRmwqgj1-abirZ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMLBEXBS8jJRT70sjiLQKQs_V_x_EWdVuZ2wFP1=s1600-w400
The Cooper House Bed & Breakfast Inn, Angels Camp,"1184 Church St, Angels Camp, CA 95222, United States",(209) 736-2145,4.8,110,https://lh3.googleusercontent.com/p/AF1QipMWfhZ5krFWa3dG1VBXMDA15hKyRCjwxFV_0iz-=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOZc9ZRci2jZoZM5FfjAc1hYSr5GcVRgAm0wQuB=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPU1tXkSxe5mGFiJ6nN4sWYE_aPzJm0COiIZFru=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOfs8EAEq-gjLqs7KY7Ipq3J2DaYMCWRbFaDcIi=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMMcRvWppkffJF_L4YRpsO1LQHCUtKfBcI23y6q=s1600-w400
Angelus Oaks Lodge, Angelus Oaks,"37825 CA-38, Angelus Oaks, CA 92305, United States",(909) 794-9523,4.7,125,https://lh3.googleusercontent.com/p/AF1QipPO7NpgA-KqPqw9pBQr-eBVqu8YKjR-Q9d5hF1M=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPft4_a3aYMoNNYrhBmOpIh9XTMC3iMEotMvGew=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNm0435__2LvvDT0o55BV-cW9shXSQVvkFZD9fH=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOMmsu3k8t97V8Q7RzqtGJQ_BNuc9McoJfHauWQ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNw-vKonPB7fh0w3XbfNxxeHO7sDms4vrvrrTRT=s1600-w400
Travelodge Big Bear Lake CA, Big Bear Lake,"39471 Big Bear Blvd, Big Bear Lake, CA 92315, United States",(909) 878-0125,3.7,105,https://lh3.googleusercontent.com/p/AF1QipMnxC-x5FDRfVpfJGIe9g98UCfzLpAOImWNaiyk=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPR8ApC9_O_6EaNbIT2CkGponb7KUQ60v7IBXdl=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOb56U_MIkFqF89ov4ShnNqGlJIFMdA3LS2kZUA=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMZnKhga9v4WhVEHi84Ys8mSMO41e8C3sCaChiF=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNrVfxHK59Tt8fpCGuEpKjqzWqfkKDbwpsLxStO=s1600-w400
Best Western Big Bear Chateau, Big Bear Lake,"42200 Moonridge Rd, Big Bear Lake, CA 92315, United States",(909) 866-6666,4.2,133,https://lh3.googleusercontent.com/p/AF1QipMSnxVvbkjNyyjLKTUjN_-PtwrRCvdbCzLfKUeq=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPswqugcZs1d3AqFoU8QX6y-H-VlVp4L60FB8vW=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM58f6RXGizAopAJeJZxnPIvW7tjLjhrNW7VCIl=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNmK87S73dh6eEv3muG-hi9Nh9MtIBBnXQaGWid=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPsnGrrYvFKEtqSVI8tBL8khlJpcQri_11XMURt=s1600-w400
Motel 6 Big Bear, Big Bear Lake,"42899 Big Bear Blvd, Big Bear Lake, CA 92315, United States",(909) 585-6666,3.2,117,https://lh3.googleusercontent.com/p/AF1QipOdirkk15ZSA8VuvOyvN6dgXnUcpE60OmLOMio=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMowqxEM2mXVxmeG-BylVNUL2JEzPzJpOiwv1M=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMl8iYFSGF4uYlTrdJEeokUZl5Y4-_z-uUZ7R0=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPPLvAZ4AOpusTTiV19P0KRtY6v0Thl_myASKs=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPAwpX2CIRsM_oISUQLCe8Yf4I66bSM3HDzbLc=s1600-w400
"Country Inn & Suites By Carlson, San Bernardino (Redlands), CA", Redlands,"1650 Industrial Park Ave, Redlands, CA 92374, United States",(909) 792-7913,4.1,180,https://lh3.googleusercontent.com/p/AF1QipPtVpRWDVK-r_VWAkQ364IoRz7uLK233bTWsWSR=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMTHDQostHyw-DqcWPsWunPUcJbyWh9li44g3hX=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNbLlAmh8YPlgEeZ1mAIDv5nR29oUkkTReY58SF=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNfHmb_sJKUptOin9cbVQOET2Omz_AZckjtYmxn=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMsiB-ubre04-334JmVO_LXDRgnWST7ZC8pLJqM=s1600-w400
