Name,City,Address,Phone,Rating,Price,Photo Urls
Balboa Bay Resort, Newport Beach,"1221 West Coast Hwy, Newport Beach, CA 92663, United States",(888) 894-2788,4.5,131,https://lh3.googleusercontent.com/p/AF1QipPlbv_YpLQtXhApRXR157XuLT5wWiWmwN6Z2zko=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNEAAyzqwxv965KNeR1XvNJKWw1LHCCF22SXxfK=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNsBCLqtsbOBylw4MtAE_s9N9Lk2Abc3swilAiT=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOY7jU7WhVDzhGDJK8RFRB_Kiqx10JNMG4ZkRg2=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP1EzAKNl87LONrjCeqNucIQUC0GRKWbKTpDddW=s1600-w400
Hyatt Regency Newport Beach, Newport Beach,"1107 Jamboree Rd, Newport Beach, CA 92660, United States",(949) 729-1234,4.3,148,https://lh3.googleusercontent.com/p/AF1QipO4eI0YA_8XTg72ORJa9wEw5xWkNH2V3E99JlzH=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO3fiFpFsvQPNLObc916izeTqTXuPQnU7eD5fSE=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPNnoGJxtaoWAqn1iGBDQF5dVcZF5FBwvwHf6Wp=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOoXCOF47W2ddAXwmxc_5Q1VuGO9LC9ZKDHM6Cf=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMmWesId5DJgQQ3O3xGlz6rGwEORAEHdPzupQ4R=s1600-w400
Bay Shores Peninsula Hotel, Newport Beach,"1800 W Balboa Blvd, Newport Beach, CA 92663, United States",(949) 675-3463,4.7,110,https://lh3.googleusercontent.com/p/AF1QipPpUSHE90Ci5aOLEDlSciTBu1ACyEjE4t9vSPcF=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPtKQ4HWX0R-1GvYc23LSz2AfBvhxMRiVQiW7c-=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMfGK66rc-9jlUlQMgF2Pt54mMFxtxmFC7dAQ82=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM4dyKIRRhOh1tOkjELEIJ5RKCsu6h_zzfY4NzJ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP3YPDZVXrun7eKMFGgcZLjiT0HVfPu8PDtIlyl=s1600-w400
Courtyard by Marriott Los Angeles Baldwin Park, Baldwin Park,"14635 Baldwin Park Towne Center, Baldwin Park, CA 91706, United States",(626) 962-6000,4.1,163,https://lh3.googleusercontent.com/p/AF1QipNOsAF4NTaPHeFi5Qcy3WLI51p5kvR3rBU6GMNA=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPsQ9U4WZS72BASMetsLwU4Ym11tJglIq53O6Zi=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO69AKOdbUIAfKzgoAUeTWBFBFNHsv_yyXJL70q=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNcGo-WFh5LcNB2Oru27G_cZVEyKK_MVSNrnIYG=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMQqDgfE2ALQ6RH-G-E7YgtlVTfhiq6MEvs77BO=s1600-w400
Motel 6 Los Angeles - Baldwin Park, Baldwin Park,"14510 Garvey Ave, Baldwin Park, CA 91706, United States",(626) 960-5011,3.6,111,https://lh3.googleusercontent.com/p/AF1QipM5ucrYZtiXF4XhdxKlISdIkChezMVMvHPdAHIH=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNE-Di0DUkKbWjs0BJ3--O37G7X_WQm2v6do3jt=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOSBwE8xRJKFejkkxAM4L4JtctpnU78t_1MrrCH=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPwIhEutqMquLQlXv5bf7nD3ImbZiH7MyP6fV5M=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNfUUyKQ41c5shbimr1lao9FYPTnWyCARS-260i=s1600-w400
Walnut Inn & Suites, West Covina,"1443 W Garvey Ave N, West Covina, CA 91790, United States",(626) 962-8902,3.1,137,https://lh3.googleusercontent.com/p/AF1QipM6eKCbKoIxA4ByWvQsRdqvMbnkXG8DWX5nVsXv=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO421MMjY_Xsn6gb12orapoV2lWwRUfJUTc2huP=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNtD3jIWmWkQbey06OGFuDeXKH25GKT3cKdivnR=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMFNgqG46S5IeuEeVQhPZBl4KDR_ifRM4eb-Jq5=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMEx57u8N6lLlYYlX961o1By7tSFlKqB6nolnxG=s1600-w400
Americas Best Value Inn & Suites - El Monte/Los Angeles, El Monte,"12040 Garvey Ave, El Monte, CA 91732, United States",(626) 442-8354,3.6,123,https://lh3.googleusercontent.com/p/AF1QipNepcwiRNlUFOUEX6XnVjSrUB-9-YRdOHfBkMm2=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPeh0pBdqqGBuS4fW6AU-Is_0giA2jepHlvCcW7=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOruQO71c06KPc25MoDpPAZeT6n9_0KiiloJBEY=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO0WgXOhnUwY1int-KbZgG0ffGPVVMDDBWu_HyF=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMOKV_FU5PL8DplV7_4d1VfHs-MdnuFOrQ6dZmY=s1600-w400
Days Inn Near City Of Hope, Duarte,"1533 Huntington Dr, Duarte, CA 91010, United States",(626) 303-4544,3.6,165,https://lh3.googleusercontent.com/p/AF1QipPqJN4fBgTOCUnnTiOQewX1F7Y7V9umOvUf1OB9=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPrpxStu0JPxI47KTrE1KvWsjVc7aGQoqT9R2Hz=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOSRsZaIUwjTwIwtUdfjM6FJ6t2iyXJTrp9fH9d=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOqq1IjNhD4g-nbgIVX3u4n_bmBwJBZmsOWuzZ3=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPNxQsyUINTGWSTyDlW7Pwtm3DcTCvJlyH7CRij=s1600-w400
Holiday Inn Express & Suites Banning, Banning,"3020 W Ramsey St, Banning, CA 92220, United States",(951) 572-5550,4.1,166,https://lh3.googleusercontent.com/p/AF1QipMfU8CeAJqArEJhiQlnY5Nq2qQ_g5Y1b0yqySKK=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMnc2_Ve7YzY_a3D5azYOrH70j45UQfezY7_pzZ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPVRgJAqkK4Mbk_jc59ykaj8osljRAXss_ofFMA=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMCghroSfD0ojW1F0Lz1e5V8orHtBkycv8wkmso=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMLSTVN01_0kFp4cz36qekozFyw1d2A-Yz552j5=s1600-w400
Days Inn Banning Casino/Outlet Mall, Banning,"2320 W Ramsey St, Banning, CA 92220, United States",(951) 849-0092,3.7,162,https://lh3.googleusercontent.com/p/AF1QipNJ1M7ZQqBx6DmShwp0Z8w5dGfyrhBRVF4u9_ai=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOvY5B8gugb70hraaXNAniY2oncyqGN8gdIHcOd=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPBf0Sqz15IGz2jhuQjfHTakXMAZNSHrOu0yROC=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN13rZOl31ARQSNmA0aUO_Z5Xbx8-eJ7JZkJseP=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN2qJKRlVQUR3tRkbStp8ZqpcqmHFOh_Jz-XCc3=s1600-w400
Hampton Inn & Suites Banning-Beaumont, Banning,"6071 Joshua Palmer Way, Banning, CA 92220, United States",(951) 922-1000,4.2,173,https://lh3.googleusercontent.com/p/AF1QipM6NVYAKNSqbZFCkIQl77e0DfYF87XctYpNWwIM=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO4Fvjbsf0fPk9tdD5eXNMJ0eWKR24n3i7QmqH8=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMIwYbBcOKj2wkSVXv4oacGMNOdGRK2XJvo1q47=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNb_bXI4_QVCFQEtQn2oU1owMaXQPo6R41KgLVE=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMYxfP8R142rDs1fGafg7xk04iLL3G0e-r7dzE6=s1600-w400
Travelodge Banning Casino and Outlet Mall, Banning,"1700 W Ramsey St, Banning, CA 92220, United States",(951) 849-1000,3.6,156,https://lh3.googleusercontent.com/p/AF1QipMvMRy6_w4MEUPEAPZPJMYxLadL3s44mctbtpw=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPSGKcC174xgHHonkiyQqVcFrBEt_390C2lgT4=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPmfJNsCtX5YopqRvcIu0zMG3utc0ZSVOV5VwM=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMTu8o3qEoKQdm9-OdbqoNDMCWXwwMyPqXh7Qw=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNk0-kt3dJkA4V49ug1h8z7W5xZOoYDmI3V_Z4=s1600-w400
Country Inn Banning, Banning,"932 E Ramsey St, Banning, CA 92220, United States",(951) 849-6733,2.3,133,https://lh3.googleusercontent.com/p/AF1QipPEuj1-rFs6roHxd2OD0tLob32iv-YDq0SgBIW_=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOmQQJKeL9NVbHAtRmO1WWVVmNbvR_2qzeDHEy7=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNN_2jlguxLi2NcOIbGoJXIFszg0wWQpjEOxxUj=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNLwEjLyKrJ57guYCW5ppe_9zP_QbO9LGKA2Ctn=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOrcaGaQCr6Tetlqoey9a_tGhHGUkJB1CC9S8LF=s1600-w400
Ramada Barstow, Barstow,"1511 E Main St, Barstow, CA 92311, United States",(760) 256-5673,3.6,140,https://lh3.googleusercontent.com/p/AF1QipNG79m0DygVsynP6GIzSxD4Czvvzvdry-JVUVyg=s1600-w338 https://lh3.googleusercontent.com/p/AF1QipNNkRzPbH4UE3uLXlG0JnxBSN-sMGtsi5f4Snay=s1600-w338 https://lh3.googleusercontent.com/p/AF1QipPYZeIPPSenfag58oqZa84EWQ3fR-rq6g4uJQwh=s1600-w338 https://lh3.googleusercontent.com/p/AF1QipMu0h3xBZCzXuMAQrEViWGdgtV2AfVkLM647Xhg=s1600-w338 https://lh3.googleusercontent.com/p/AF1QipOs1J2rANK8VvhNpe5svYtJg6q0Y_9XviSQsSoo=s1600-w400
Best Western Desert Villa Inn, Barstow,"1984 E Main St, Barstow, CA 92311, United States",(760) 256-1781,4,134,https://lh3.googleusercontent.com/p/AF1QipMHe76Tia3ocH-1Vb9gBdKSdDR8upofbO6Tv9Qu=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPLD_K-I2GMuxPyzyaHu2EMPUwPEHGewqmycx4e=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPw4c2FlEfCUfqDyobJjfYsL-cZ1EaoHfNlKyxw=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNkdT-HXH4xr0u6wO9RAA_YIctHVetEbuaqPg8W=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO7TeYbPJ13z8sVcUrJKRyLRtOcqaMmkR2EgmPV=s1600-w400
Ayres Hotel Barstow, Barstow,"2812 Lenwood Rd, Barstow, CA 92311, United States",(760) 307-3121,4.4,191,https://lh3.googleusercontent.com/p/AF1QipMwHEPx46LGzXtjz4kLAdETzXpB99q5L1u4icJh=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNGtzt3uCl87AuyLcQvl1APPeaQpKN2bqVJtrUd=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN9NkFwxCzab7Y35cwyxxn4XIHEIV59LN9h7d7K=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNuwgyXgppgDMTgDofzv1csSmU6ozD5IWxNh6Xh=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNamBpiVEh06jSeiA4ppfxILjVKnMDc0-8Mny0V=s1600-w400
Quality Inn On Historic Route 66, Barstow,"1520 E Main St, Barstow, CA 92311, United States",(760) 256-6891,4,134,https://lh3.googleusercontent.com/p/AF1QipMmN91H3DUYdvmOmkHafdPFCz2HIRuan1Mhl-L7=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOEqGmOgB7wM2g1OOi6wriJ_5NBkPYL805iy4W1=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN_TfvB_wAtCYIMQyqQhpKjpI232P7P8O3zjRs1=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPyYTBDha1L1ANcwM4uFPBI0fY1qFEhGGcxmVaL=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMBsmhxqDuy-k8NwqfsRdhuZVO5frW_vTljf3ve=s1600-w400
Holiday Inn Express & Suites Barstow-Outlet Center, Barstow,"2700 Lenwood Rd, Barstow, CA 92311, United States",(760) 253-9200,4.3,138,https://lh3.googleusercontent.com/p/AF1QipNKD_EQcGNNcN8z2brIb6ECAF0PUss5dtUL6-MF=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOWg7IKibPWzuzbaHuZmsSgMcor9TYq0O3zZixK=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN0xrRWkl35027Hm9NmMAt4Caef-D8-4CV7si0-=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP5M4XAGVAWHqrJcbcyS_iSfQDGH1Rj9Yg09Qyf=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOWoHifvLtJndAQWO1L94ziEAVQeIl_R2xChh3X=s1600-w400
Motel 6 Beaumont Ca, Beaumont,"480 E 5th St, Beaumont, CA 92223, United States",(951) 845-2176,2.6,136,https://lh3.googleusercontent.com/p/AF1QipMgfR7sY8-ttg9JRVrdwZRXco2ZA1hhtQ_S1G0Q=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNtoMoMrMLStBb5uLMjow3M96PDobpe2YNOy-Ei=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOeYrVnXx2yAmEav8qm2vVauYjuYXR6gTiJ3-Uv=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPDE8g8DXWge4TmCsPZzZwIcqewwBZeEGNWQAbQ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM0uuZru41UY9dQ_YuotIUaYaZ1WVKFF-rWsvSI=s1600-w400
Holiday Inn Express & Suites Beaumont - Oak Valley, Beaumont,"1864 Oak Valley Village Cir, Beaumont, CA 92223, United States",(951) 769-3600,4.3,117,https://lh3.googleusercontent.com/p/AF1QipO8p7vAJE_81-2RmFUK86nwx7wA7VlmpMz3t8Uu=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO-GahQhHGPNUgYGSRKTabXMB0OPuJrcKn8D6q7=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMvfXYjXNpgYvoOhzBiebBRYWV2VTxyATTepqeh=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipONmak2S2Cef0y58OGE-Gnr8to-Hpm_1CL5D15F=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMqXZpir9sDO1PQNbW-QtRcWVOZKo8UUuQsImqt=s1600-w400
Rodeway Inn Beaumont I-10, Beaumont,"1265 E 6th St, Beaumont, CA 92223, United States",(951) 845-1436,3.4,179,https://lh3.googleusercontent.com/p/AF1QipMxpu511GyO9dHv8hwvPSwiek4vdGHoOhp2IGEg=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNJCBE2j2L8DSV5qywRuIoE1X_TJ5CZ9tb6Ilnc=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOEITJZiHrknI_wndbGhjje77pdaNDWnK0sUVoY=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPRQIwaRE7G-uX7EBI2IVZu5mo6Xav51XD4Cppj=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPoLQvPeAQYzMXTRAIwgS84ovfLyU1RHUsiGzUD=s1600-w400
Americas Best Value Inn Beaumont, Beaumont,"625 E 5th St, Beaumont, CA 92223, United States",(951) 845-2185,3.6,113,https://lh3.googleusercontent.com/p/AF1QipPEdPy6Mf8uWW7Mis5uP8ZWYyh0MK8hLyHhzFqT=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP7M8KN8tnSLkwlNikHskBv2iEkLw-9ZrL9aySd=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN7Plls8tU80-9nG1WoTn118CSp-077gCdUawtL=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPcOEqmYVK_RW-7ogj8A_fTOiLwr1JttkQukbD6=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOaK-DR_i6r0gKz3vLvRYtr_st2PcsDsXx2LA_8=s1600-w400
Hampton Inn & Suites Banning-Beaumont, Banning,"6071 Joshua Palmer Way, Banning, CA 92220, United States",(951) 922-1000,4.2,200,https://lh3.googleusercontent.com/p/AF1QipM6NVYAKNSqbZFCkIQl77e0DfYF87XctYpNWwIM=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO4Fvjbsf0fPk9tdD5eXNMJ0eWKR24n3i7QmqH8=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMIwYbBcOKj2wkSVXv4oacGMNOdGRK2XJvo1q47=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNb_bXI4_QVCFQEtQn2oU1owMaXQPo6R41KgLVE=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMYxfP8R142rDs1fGafg7xk04iLL3G0e-r7dzE6=s1600-w400
Quality Inn & Suites, Bell Gardens,"7330 Eastern Ave, Bell Gardens, CA 90201, United States",(562) 928-3452,3.2,145,https://lh3.googleusercontent.com/p/AF1QipPrqmdM9zY7HZprb4mke9UEN6nRu9R5T86U9NZy=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNV8GomJj_sSO6AFab_hrzPDPVpLp9UObg-jtHV=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNkdNSNl_EG_M-zqAh933x62ry6SUzPNh4oNJua=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOjS9l1hA2APctedKSHp22LlWB3rkKVTMmuMKuc=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPvqHZeu2GpxJ1YKfrMNi_9TN0D8slwzmIXgOYu=s1600-w400
Motel 6 Los Angeles - Bell Gardens, Bell Gardens,"6344 S. Eastern Avenue, Bell Gardens, CA 90201, United States",(323) 560-8221,3.1,169,https://lh3.googleusercontent.com/p/AF1QipMQi-3icv-cvn8_9T4FehOsPYmpub68wx95qjFA=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPprfQY6ZtKVA8jMEu_mIddNHF7Q5o_A9IBrHXe=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPggTXo3E3oJfx2dmTwlHLXczYpkBcAC5Bsp2hH=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNYgWJwbH3dgGjhx1UBUtTuoxZbTm1YvKkvujWB=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNNwgujxko7LlA51qmgIpc9wXIlZWLG682Vti9x=s1600-w400
The Bicycle Hotel & Casino, Bell Gardens,"888 Bicycle Casino Dr, Bell Gardens, CA 90201, United States",(562) 806-4646,4.1,185,https://lh3.googleusercontent.com/p/AF1QipMin2KZmZvKlYEBcBfsZhIlY1zYxsM910iPv26Y=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMXOY_3CqDKftgVhtzZ3yJJTdT20Y-AyrVK-U_D=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMXW1e9dgZvMU9odkdW_xOuMb0-ZB3aR7NLoNFi=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMJf10uGyBTNULC-b50rLpD6cXd644mw1nnc2XY=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO3s5j6NrbPtqj4l7AO1ICUyI0zUcNZ_JY9_r3p=s1600-w400
Quality Inn & Suites Montebello - Los Angeles, Montebello,"7709 Telegraph Rd, Montebello, CA 90640, United States",(323) 724-1400,3.4,164,https://lh3.googleusercontent.com/p/AF1QipNiooQDsdNGIaoaUQlQxqy5bPRMWo429bUf-cVt=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMbofH0emYi8pVYGCT8KfTLkIBaDH9fvAiMnUIJ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMXCen62JhEuyQmGGMY-q8X8c7eFMHFjuFh4ZQy=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPGp-2r8ZGwtdYRuNP2Sv9BcbG0qvX4uLw4S3F1=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNteGM985yDspH2N0lEcDRIg3nNSv0wsp2WQaXg=s1600-w400
Ramada Commerce/Los Angeles Area, Commerce,"7272 E Gage Ave, Commerce, CA 90040, United States",(562) 806-4777,3,128,https://lh3.googleusercontent.com/p/AF1QipNqDBxbP0eKjwhtTv5krtycOGEVOL-ij1hoQkjo=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMs2x1T5Qw0BAlIFawJQePZeXs0t1M18rWCuONU=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMS3R6vJ245H69fG9IzUsG-xvr5SCYvVCv4aIWn=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO9L5AcV5bU71JpS55vuwxnNEcstyO9NQbyjBJk=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOgTxcL4CxGe8bQ078Ea2qOAVlcRaHejrXDZ34O=s1600-w400
Motel 6 Los Angeles - Bellflower, Bellflower,"17220 Downey Ave, Bellflower, CA 90706, United States",(562) 531-3933,3.5,134,https://lh3.googleusercontent.com/p/AF1QipN3ihpG-BAvOjHcU5XNMKwvd-oYasB_xd_SmCn5=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMWGvz7DkGuINZ7ruT9sKo1HyYd54zQ6nIqn0gw=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO2s6vSbHekZ2hTOjgJAq-98qMfWHujkC5B0sjw=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNgMVFof0J6NhLrLJDUB3Ou7_kPI69Ftk7rq4hs=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNp-otf4hO6JHFsOxPiOy1tXOEHtrRtsFv2k6Vu=s1600-w400
Rodeway Inn & Suites, Bellflower,"9130 Alondra Blvd, Bellflower, CA 90706, United States",(562) 866-9095,3.6,198,https://lh3.googleusercontent.com/p/AF1QipN3eCIikrrJYWt3yqL_XWsi27oSbqP2EaJ1TlC7=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMPK6I_gNS3EGtAleKiyOUorQ3SZh0XGl3QcXOQ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNNPq2yabALMzxtLotyclAgANywuo2AeFccw8-9=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNV30fmdfn_m1rFyDsqP-259DD79CT4Ikqf4DCd=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOTe13Df4-eS-ftAlSfct-gRzLdtsfZkwHVDZxm=s1600-w400
Bellflower Travel Inn, Bellflower,"16400 Lakewood Blvd, Bellflower, CA 90706, United States",(562) 920-9656,3.2,112,https://lh3.googleusercontent.com/p/AF1QipOQ5YLbAjE_btLEkkTK_l5N8w4fBh1XbLQQhGXn=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNQOwHPSF1eZs_RAeRj1R1dek7OIwD_JkUNKLA_=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMucHilHWevH3563vCwzOvZ_ISGksQM7drg29Iy=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOLAMTuwQZSc00YQfI4xSHRN9i2ktK85dipZhjh=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO5_XqFgtovJROXNf_t-0D2-24WDcQN5ZEalfPW=s1600-w400
Starlite Motel, Bellflower,"16206 Bellflower Boulevard, Bellflower, CA 90706, United States",(562) 866-3284,3.2,138,https://lh3.googleusercontent.com/p/AF1QipM0o2uA3Fmu2NIa5cgmFtARBc7KhSqR3MpexB3E=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM-s_RwclPsNqT48xCsGM29MzEXeGAQvLTR_aGQ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMiiQitrgM5I2Urt07WvTPvXhDXCifMa2IZKRs=s1600-w400
Royalty Inn, Bellflower,"8730 Artesia Blvd, Bellflower, CA 90706, United States",(562) 633-7689,3,142,https://lh3.googleusercontent.com/p/AF1QipMN-kq9ppGWeduSJIFGoDDGSGdibFX5iMKZqwzI=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPuibSLGMQJmjuu5Wqz0wgq8oBMDyj5IVyzythf=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP2dZx3Tg2XazJINR1Y_iaIgoH4wvsKfzU5AkDE=s1600-w361 https://lh3.googleusercontent.com/p/AF1QipORgD5oZTwpi43cknhkhsEkyvZ2-QAFaMpqXyLr=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP5RfExDyQDEaaRKL-cWrkcdkVS97bIYdBOz28N=s1600-w400
Hyatt House Belmont/Redwood Shores, Belmont,"400 Concourse Pl, Belmont, CA 94002, United States",(650) 591-8600,4.4,200,https://lh3.googleusercontent.com/p/AF1QipPgrDbpCAkZpWX52V3-KCcR3YJgPgT13bpHtCx9=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPTEhv9XloCX7N_uivn8OY2xm2CiMvUbj1eDzMN=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN9qojgp92s6VbKmz5JKcSkDo6y11-9VkIWhDg4=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPaCgJfR93b4yDb7vo1Om2wljfE5dUNUSxqnKo5=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNyDn_egHVBZe4jHgFeVl02ld0B5mkjHto5IhEL=s1600-w400
Motel 6 San Francisco - Redwood City, Belmont,"1101 Shoreway Rd, Belmont, CA 94002, United States",(650) 591-1471,3.1,150,https://lh3.googleusercontent.com/p/AF1QipOicCKjyEwZr71gCUH8qRdty31OBgshMAFPvZ2F=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMtoafjj38Z5n9SqOGIs4YnLmri8uwcB8yR-mWR=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMjae36EgYpdcW_dm3Z9L9_UhD-IzH8xWxv1xTg=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOYYiVklLZolFGZBqoZpFpfwfABckuu9HraUnap=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPvokF5SuJDCEKmH-MDDBD8aABQFvTU06W0pf2b=s1600-w400
